"","Sequence_ID","Cluster"
"126350","PQ429079_0A_Rev_19529","28642"
"126351","PQ720663_0A_Rev_40189","28642"
"126352","MH358458_0A_Rev_4714","28643"
"126353","MH358458_0A_Fwd_45894","28644"
"126354","MH358458_0A_Rev_61467","28645"
"126355","MH358458_0A_Fwd_54561","28646"
"126356","MH358458_0A_Fwd_54675","28647"
"126357","OM982646_0A_Fwd_22115","28647"
"126358","OR067834_0A_Fwd_63692","28647"
"126359","MH358458_0A_Fwd_33356","28648"
"126360","MH358458_0A_Fwd_26309","28649"
"126361","MH358458_0A_Rev_32683","28650"
"126362","MH358458_0A_Fwd_34341","28651"
"126363","OR067834_0A_Fwd_44589","28651"
"126364","MH359124_0A_Rev_140820","28652"
"126365","MT446423_0A_Rev_132304","28652"
"126366","MH359124_0A_Rev_157672","28653"
"126367","PQ100635_0A_Rev_34259","28653"
"126368","MH359124_0A_Rev_129551","28654"
"126369","MH359124_0A_Rev_147640","28655"
"126370","MN648445_0A_Rev_114935","28655"
"126371","PQ416618_0A_Rev_125119","28655"
"126372","MH359124_0A_Fwd_49965","28656"
"126373","MH359124_0A_Fwd_47143","28657"
"126374","MK047717_0A_Fwd_76036","28657"
"126375","MN648445_0A_Fwd_14584","28657"
"126376","MN850622_0A_Fwd_53267","28657"
"126377","MN864145_0A_Fwd_158525","28657"
"126378","MZ560701_0A_Fwd_95778","28657"
"126379","OQ599310_0A_Fwd_157433","28657"
"126380","OR544954_0A_Fwd_108207","28657"
"126381","PQ100635_0A_Fwd_93197","28657"
"126382","PQ416618_0A_Fwd_26759","28657"
"126383","PQ572755_0A_Fwd_72441","28657"
"126384","MH359124_0A_Fwd_147038","28658"
"126385","MH359124_0A_Rev_45734","28659"
"126386","MT446423_0A_Rev_36141","28659"
"126387","MH362766_0A_Fwd_24912","28660"
"126388","MH362766_0A_Fwd_6398","28661"
"126389","MH362766_0A_Rev_12088","28662"
"126390","MH362766_0A_Rev_27618","28663"
"126391","MH362766_0A_Fwd_41943","28664"
"126392","MH362766_0A_Rev_17340","28665"
"126393","MH362766_0A_Rev_21473","28666"
"126394","MH362766_0A_Fwd_34272","28667"
"126395","MH362766_0A_Rev_35205","28668"
"126396","MH362766_0A_Rev_15173","28669"
"126397","MH362766_0A_Fwd_17938","28670"
"126398","MH362766_0A_Rev_26044","28671"
"126399","MH362766_0A_Rev_42371","28672"
"126400","MH362766_0A_Rev_39373","28673"
"126401","MH362766_0A_Rev_22880","28674"
"126402","MH362766_0A_Rev_6583","28675"
"126403","MH362766_0A_Rev_28254","28676"
"126404","MH362766_0A_Rev_7404","28677"
"126405","MH362766_0A_Rev_2410","28678"
"126406","MH362766_0A_Fwd_36462","28679"
"126407","MH362766_0A_Rev_31828","28680"
"126408","MH362766_0A_Rev_8641","28681"
"126409","MH362766_0A_Rev_1717","28682"
"126410","MH362766_0A_Fwd_15507","28683"
"126411","MH362766_0A_Rev_31651","28684"
"126412","MH363700_0A_Rev_5707","28685"
"126413","MK795384_0A_Rev_34424","28685"
"126414","MH363700_0A_Rev_34623","28686"
"126415","MH363700_0A_Rev_48542","28687"
"126416","MK795384_0A_Rev_72303","28687"
"126417","MH363700_0A_Fwd_70132","28688"
"126418","MK795384_0A_Fwd_93870","28688"
"126419","MH363700_0A_Rev_59108","28689"
"126420","MK795384_0A_Rev_82870","28689"
"126421","MH363700_0A_Fwd_73098","28690"
"126422","MK795384_0A_Fwd_96836","28690"
"126423","MH363700_0A_Fwd_85605","28691"
"126424","MH363700_0A_Rev_12024","28692"
"126425","MH363700_0A_Fwd_110083","28693"
"126426","MK795384_0A_Fwd_132761","28693"
"126427","MH363700_0A_Fwd_77192","28694"
"126428","MH363700_0A_Rev_144818","28695"
"126429","MH363700_0A_Fwd_97214","28696"
"126430","MK795384_0A_Fwd_119885","28696"
"126431","MH363700_0A_Rev_129874","28697"
"126432","MK795384_0A_Rev_7867","28697"
"126433","MH363700_0A_Rev_8275","28698"
"126434","MH363700_0A_Fwd_83186","28699"
"126435","MK795384_0A_Fwd_105852","28699"
"126436","MH363700_0A_Fwd_101418","28700"
"126437","MK795384_0A_Fwd_124090","28700"
"126438","MH363708_0A_Fwd_13694","28701"
"126439","OR754315_0A_Fwd_16127","28701"
"126440","MH363708_0A_Fwd_31992","28702"
"126441","OR754315_0A_Fwd_34404","28702"
"126442","MH363708_0A_Fwd_10462","28703"
"126443","MH363708_0A_Fwd_13622","28704"
"126444","MH363708_0A_Rev_12360","28705"
"126445","MH363708_0A_Rev_12023","28706"
"126446","MH363708_0A_Rev_2282","28707"
"126447","MH370358_0A_Rev_29686","28708"
"126448","MH370359_0A_Rev_28887","28708"
"126449","MH370360_0A_Rev_28660","28708"
"126450","MH370361_0A_Rev_28661","28708"
"126451","MH370362_0A_Rev_28889","28708"
"126452","MH370363_0A_Rev_28756","28708"
"126453","MH370365_0A_Rev_28755","28708"
"126454","MH370372_0A_Rev_29646","28708"
"126455","MH370373_0A_Rev_29686","28708"
"126456","MH370374_0A_Rev_29686","28708"
"126457","MH370381_0A_Rev_28888","28708"
"126458","MH370384_0A_Rev_28890","28708"
"126459","MH370385_0A_Rev_28890","28708"
"126460","MW355472_0A_Rev_41443","28708"
"126461","OR242314_0A_Rev_36014","28708"
"126462","OR242315_0A_Rev_3375","28708"
"126463","PP935705_0A_Rev_8137","28708"
"126464","MH370358_0A_Fwd_6515","28709"
"126465","MH370360_0A_Fwd_5488","28709"
"126466","MH370361_0A_Fwd_5488","28709"
"126467","MH370372_0A_Fwd_6519","28709"
"126468","MH370373_0A_Fwd_6515","28709"
"126469","MH370374_0A_Fwd_6515","28709"
"126470","MH370360_0A_Rev_32848","28710"
"126471","MH370361_0A_Rev_32849","28710"
"126472","MH370362_0A_Rev_33077","28710"
"126473","MH370363_0A_Rev_32944","28710"
"126474","MH370384_0A_Rev_33078","28710"
"126475","MH370385_0A_Rev_33078","28710"
"126476","MH370363_0A_Fwd_37485","28711"
"126477","MH370365_0A_Fwd_37930","28711"
"126478","MH370367_0A_Rev_82350","28712"
"126479","MH370376_0A_Rev_83064","28712"
"126480","MH370380_0A_Rev_82350","28712"
"126481","MK972704_0A_Rev_94220","28712"
"126482","MT074454_0A_Rev_94876","28712"
"126483","MT074459_0A_Rev_96932","28712"
"126484","MT074464_0A_Rev_97679","28712"
"126485","MT074465_0A_Rev_96168","28712"
"126486","MT074466_0A_Rev_97697","28712"
"126487","MW411578_0A_Rev_79072","28712"
"126488","MZ501075_0A_Rev_84093","28712"
"126489","OL502173_0A_Rev_16818","28712"
"126490","ON526840_0A_Rev_89856","28712"
"126491","PP438655_0A_Rev_80102","28712"
"126492","PP779479_0A_Rev_97863","28712"
"126493","PP810246_0A_Rev_84170","28712"
"126494","PQ041629_0A_Rev_55462","28712"
"126495","MH370368_0A_Fwd_97310","28713"
"126496","MH370371_0A_Fwd_96840","28713"
"126497","OL656110_0A_Fwd_95002","28713"
"126498","OR776998_0A_Fwd_96705","28713"
"126499","MH370368_0A_Rev_56112","28714"
"126500","MH370371_0A_Rev_56145","28714"
"126501","MH370375_0A_Rev_61436","28715"
"126502","MH370375_0A_Fwd_91694","28716"
"126503","MW567727_0A_Fwd_48988","28716"
"126504","OL800604_0A_Fwd_88065","28716"
"126505","OR122687_0A_Fwd_94687","28716"
"126506","PP836394_0A_Fwd_94686","28716"
"126507","MH370375_0A_Fwd_70674","28717"
"126508","MH370375_0A_Fwd_97265","28718"
"126509","MH370375_0A_Rev_36971","28719"
"126510","MH370375_0A_Fwd_69058","28720"
"126511","MH370375_0A_Fwd_70935","28721"
"126512","MH370375_0A_Rev_83455","28722"
"126513","MH370376_0A_Fwd_40183","28723"
"126514","MK907268_0A_Fwd_55250","28723"
"126515","MT074454_0A_Fwd_52012","28723"
"126516","MT074455_0A_Fwd_53179","28723"
"126517","MT074466_0A_Fwd_53737","28723"
"126518","MZ501109_0A_Fwd_41846","28723"
"126519","PP213450_0A_Fwd_16323","28723"
"126520","PP438655_0A_Fwd_40270","28723"
"126521","PQ041629_0A_Fwd_10523","28723"
"126522","MH370376_0A_Fwd_52232","28724"
"126523","MK770410_0A_Fwd_58347","28724"
"126524","MK907268_0A_Fwd_66863","28724"
"126525","MK947458_0A_Fwd_52018","28724"
"126526","MN187969_0A_Fwd_665","28724"
"126527","MN218190_0A_Fwd_91585","28724"
"126528","MN379739_0A_Fwd_36173","28724"
"126529","MT074449_0A_Fwd_62453","28724"
"126530","MT074450_0A_Fwd_65035","28724"
"126531","MT074454_0A_Fwd_64077","28724"
"126532","MT074458_0A_Fwd_64787","28724"
"126533","MT074459_0A_Fwd_65337","28724"
"126534","MT074466_0A_Fwd_66218","28724"
"126535","ON526840_0A_Fwd_58525","28724"
"126536","OQ383621_0A_Fwd_51637","28724"
"126537","OQ674104_0A_Fwd_65343","28724"
"126538","PP213450_0A_Fwd_28284","28724"
"126539","PP438655_0A_Fwd_52326","28724"
"126540","PP810245_0A_Fwd_51254","28724"
"126541","PP810246_0A_Fwd_51222","28724"
"126542","MH370377_0A_Rev_32621","28725"
"126543","MH370378_0A_Rev_32621","28725"
"126544","MH370386_0A_Rev_26673","28726"
"126545","MH370386_0A_Fwd_93206","28727"
"126546","MT074452_0A_Fwd_105927","28727"
"126547","MT074453_0A_Fwd_106632","28727"
"126548","MT074456_0A_Fwd_106794","28727"
"126549","MT074457_0A_Fwd_106931","28727"
"126550","MT074463_0A_Fwd_107965","28727"
"126551","MT074468_0A_Fwd_109442","28727"
"126552","OQ383621_0A_Fwd_93771","28727"
"126553","OR896822_0A_Fwd_93321","28727"
"126554","PP926504_0A_Fwd_93832","28727"
"126555","MH370477_0A_Fwd_36593","28728"
"126556","MH370477_0A_Fwd_15532","28729"
"126557","MH370477_0A_Fwd_3301","28730"
"126558","MH370477_0A_Fwd_9292","28731"
"126559","MH370477_0A_Fwd_17586","28732"
"126560","MH370477_0A_Fwd_12213","28733"
"126561","MH370478_0A_Fwd_80112","28734"
"126562","MH725810_0A_Fwd_8050","28734"
"126563","MH791416_0A_Fwd_15714","28734"
"126564","MN871488_0A_Fwd_8050","28734"
"126565","OR858750_0A_Fwd_92059","28734"
"126566","OR941787_0A_Fwd_7436","28734"
"126567","MH370478_0A_Fwd_19333","28735"
"126568","MH725810_0A_Fwd_39164","28735"
"126569","MN871488_0A_Fwd_39164","28735"
"126570","OP756059_0A_Fwd_49184","28735"
"126571","OP875101_0A_Fwd_46471","28735"
"126572","PP712940_0A_Fwd_81312","28735"
"126573","MH370478_0A_Fwd_78439","28736"
"126574","MH725810_0A_Fwd_6377","28736"
"126575","MN871488_0A_Fwd_6377","28736"
"126576","MH370478_0A_Rev_4856","28737"
"126577","MH725810_0A_Rev_24687","28737"
"126578","MN871488_0A_Rev_24687","28737"
"126579","MH370478_0A_Fwd_32073","28738"
"126580","MH725810_0A_Fwd_51924","28738"
"126581","MN563785_0A_Fwd_85804","28738"
"126582","MN871470_0A_Fwd_28071","28738"
"126583","MN871488_0A_Fwd_51924","28738"
"126584","ON361135_0A_Fwd_77516","28738"
"126585","OQ200059_0A_Fwd_74726","28738"
"126586","OQ319933_0A_Fwd_14951","28738"
"126587","OQ921398_0A_Fwd_21927","28738"
"126588","OQ992554_0A_Fwd_86160","28738"
"126589","OR858750_0A_Fwd_43249","28738"
"126590","OR941787_0A_Fwd_51894","28738"
"126591","PP766723_0A_Fwd_68278","28738"
"126592","PP836136_0A_Fwd_32765","28738"
"126593","MH370478_0A_Rev_82428","28739"
"126594","MH725810_0A_Rev_10366","28739"
"126595","MH791416_0A_Rev_18030","28739"
"126596","MN871470_0A_Rev_79980","28739"
"126597","MN871488_0A_Rev_10366","28739"
"126598","OQ200059_0A_Rev_33759","28739"
"126599","OR858750_0A_Rev_1320","28739"
"126600","OR941787_0A_Rev_9752","28739"
"126601","MH370478_0A_Fwd_41998","28740"
"126602","MH725810_0A_Fwd_61858","28740"
"126603","MN871470_0A_Fwd_38014","28740"
"126604","MN871488_0A_Fwd_61858","28740"
"126605","ON361135_0A_Fwd_87153","28740"
"126606","OP784575_0A_Fwd_25703","28740"
"126607","OQ319933_0A_Fwd_24895","28740"
"126608","OQ319937_0A_Fwd_83740","28740"
"126609","OQ992554_0A_Fwd_4101","28740"
"126610","OR858750_0A_Fwd_53157","28740"
"126611","OR941787_0A_Fwd_61556","28740"
"126612","PP836136_0A_Fwd_42467","28740"
"126613","MH371108_0A_Rev_52438","28741"
"126614","MZ355724_0A_Rev_53338","28741"
"126615","MZ456035_0A_Rev_53253","28741"
"126616","OR521059_0A_Rev_52560","28741"
"126617","MH371108_0A_Rev_25556","28742"
"126618","MH371109_0A_Rev_26160","28742"
"126619","MZ456035_0A_Rev_26261","28742"
"126620","MH371108_0A_Fwd_14090","28743"
"126621","MH371109_0A_Fwd_14693","28743"
"126622","MH536823_0A_Fwd_14800","28743"
"126623","MZ355724_0A_Fwd_15388","28743"
"126624","MZ456035_0A_Fwd_14797","28743"
"126625","ON260827_0A_Fwd_15380","28743"
"126626","ON970603_0A_Fwd_14699","28743"
"126627","OQ995432_0A_Fwd_14775","28743"
"126628","OR521059_0A_Fwd_14432","28743"
"126629","MH371108_0A_Rev_14852","28744"
"126630","MH536823_0A_Rev_15562","28744"
"126631","MZ355724_0A_Rev_16150","28744"
"126632","ON260827_0A_Rev_16142","28744"
"126633","ON970603_0A_Rev_15461","28744"
"126634","OQ995432_0A_Rev_15537","28744"
"126635","OR521059_0A_Rev_15194","28744"
"126636","MH371108_0A_Rev_17607","28745"
"126637","MH536823_0A_Rev_18326","28745"
"126638","MZ355724_0A_Rev_18905","28745"
"126639","MZ456035_0A_Rev_18314","28745"
"126640","ON970603_0A_Rev_18225","28745"
"126641","OQ995432_0A_Rev_18292","28745"
"126642","MH371108_0A_Rev_33896","28746"
"126643","MH536823_0A_Rev_34616","28746"
"126644","MZ355724_0A_Rev_34850","28746"
"126645","MZ456035_0A_Rev_34601","28746"
"126646","ON260827_0A_Rev_34844","28746"
"126647","ON970603_0A_Rev_34170","28746"
"126648","OQ995432_0A_Rev_34236","28746"
"126649","OR521059_0A_Rev_34246","28746"
"126650","MH371108_0A_Fwd_43851","28747"
"126651","MH371109_0A_Fwd_44050","28747"
"126652","MH536823_0A_Fwd_44571","28747"
"126653","MZ355724_0A_Fwd_44745","28747"
"126654","MZ456035_0A_Fwd_44556","28747"
"126655","ON260827_0A_Fwd_45104","28747"
"126656","ON970603_0A_Fwd_44065","28747"
"126657","OR521059_0A_Fwd_44141","28747"
"126658","MH371108_0A_Fwd_43405","28748"
"126659","MH536823_0A_Fwd_44125","28748"
"126660","MZ355724_0A_Fwd_44299","28748"
"126661","MZ456035_0A_Fwd_44110","28748"
"126662","ON260827_0A_Fwd_44658","28748"
"126663","ON970603_0A_Fwd_43619","28748"
"126664","OQ995432_0A_Fwd_43750","28748"
"126665","OR521059_0A_Fwd_43695","28748"
"126666","MH371108_0A_Rev_32338","28749"
"126667","MH371109_0A_Rev_32597","28749"
"126668","MH536823_0A_Rev_33058","28749"
"126669","MZ355724_0A_Rev_33292","28749"
"126670","MZ456035_0A_Rev_33043","28749"
"126671","ON260827_0A_Rev_33286","28749"
"126672","ON970603_0A_Rev_32612","28749"
"126673","OQ995432_0A_Rev_32678","28749"
"126674","OR521059_0A_Rev_32688","28749"
"126675","MH371108_0A_Fwd_55186","28750"
"126676","MZ456035_0A_Fwd_56001","28750"
"126677","OR521059_0A_Fwd_55308","28750"
"126678","MH371109_0A_Rev_52649","28751"
"126679","MH371109_0A_Fwd_48030","28752"
"126680","MH371109_0A_Rev_15455","28753"
"126681","MH371109_0A_Rev_18215","28754"
"126682","MH371109_0A_Rev_34155","28755"
"126683","MH371109_0A_Rev_62414","28756"
"126684","MH371109_0A_Rev_3247","28756"
"126685","MH536823_0A_Rev_63303","28756"
"126686","MH536823_0A_Rev_3508","28756"
"126687","MH371109_0A_Rev_9670","28757"
"126688","MZ355724_0A_Rev_10366","28757"
"126689","OQ995432_0A_Rev_9752","28757"
"126690","MH371109_0A_Rev_27169","28758"
"126691","MZ355724_0A_Rev_27864","28758"
"126692","ON260827_0A_Rev_27858","28758"
"126693","ON970603_0A_Rev_27184","28758"
"126694","OQ995432_0A_Rev_27250","28758"
"126695","MH371109_0A_Fwd_43604","28759"
"126696","MH371109_0A_Fwd_55079","28760"
"126697","MH536823_0A_Fwd_55432","28760"
"126698","MZ355724_0A_Fwd_56088","28760"
"126699","ON260827_0A_Fwd_56132","28760"
"126700","ON970603_0A_Fwd_55093","28760"
"126701","OQ995432_0A_Fwd_55233","28760"
"126702","MH371110_0A_Fwd_49606","28761"
"126703","MH371111_0A_Fwd_5254","28762"
"126704","MH371118_0A_Fwd_5254","28762"
"126705","MT498040_0A_Fwd_5254","28762"
"126706","MT952850_0A_Fwd_5254","28762"
"126707","MW507127_0A_Fwd_5254","28762"
"126708","MZ274307_0A_Fwd_5278","28762"
"126709","ON970573_0A_Fwd_5275","28762"
"126710","OP580518_0A_Fwd_5254","28762"
"126711","OR283210_0A_Fwd_5254","28762"
"126712","PP978867_0A_Fwd_5254","28762"
"126713","PQ362675_0A_Fwd_5254","28762"
"126714","MH371111_0A_Rev_11041","28763"
"126715","MT498040_0A_Rev_11041","28763"
"126716","MH371113_0A_Fwd_8256","28764"
"126717","MN234182_0A_Fwd_8256","28764"
"126718","MH371115_0A_Rev_49496","28765"
"126719","MH371118_0A_Rev_11041","28766"
"126720","MK801730_0A_Rev_11098","28766"
"126721","MT316458_0A_Rev_11037","28766"
"126722","MT952850_0A_Rev_11041","28766"
"126723","MW507127_0A_Rev_11041","28766"
"126724","MZ005678_0A_Rev_11037","28766"
"126725","MZ274307_0A_Rev_10992","28766"
"126726","PP978867_0A_Rev_11041","28766"
"126727","MH371121_0A_Rev_36164","28767"
"126728","MH450128_0A_Rev_35837","28767"
"126729","MK284518_0A_Rev_36250","28767"
"126730","MN284900_0A_Rev_36179","28767"
"126731","MH371124_0A_Fwd_5344","28768"
"126732","MK801730_0A_Fwd_5311","28768"
"126733","MN369745_0A_Fwd_5266","28768"
"126734","MT498046_0A_Fwd_5365","28768"
"126735","MT498065_0A_Fwd_5332","28768"
"126736","MW291020_0A_Fwd_5344","28768"
"126737","ON260814_0A_Fwd_5281","28768"
"126738","ON970613_0A_Fwd_5332","28768"
"126739","PP405133_0A_Fwd_5332","28768"
"126740","MH371124_0A_Rev_7301","28769"
"126741","MW291020_0A_Rev_7301","28769"
"126742","MH375593_0A_Fwd_7835","28770"
"126743","MH892376_0A_Fwd_8347","28770"
"126744","MH937457_0A_Fwd_8534","28770"
"126745","MH937509_0A_Fwd_8517","28770"
"126746","MH937510_0A_Fwd_8485","28770"
"126747","MH937511_0A_Fwd_7763","28770"
"126748","MH375593_0A_Fwd_15272","28771"
"126749","MH892363_0A_Fwd_15560","28771"
"126750","MH937457_0A_Fwd_15983","28771"
"126751","MH937509_0A_Fwd_15968","28771"
"126752","MH937510_0A_Fwd_15936","28771"
"126753","MH375594_0A_Rev_36281","28772"
"126754","MH375600_0A_Rev_34251","28772"
"126755","MH937506_0A_Rev_37669","28772"
"126756","MH937508_0A_Rev_33477","28772"
"126757","MH375594_0A_Rev_32506","28773"
"126758","MH375600_0A_Rev_30476","28773"
"126759","MH937506_0A_Rev_33636","28773"
"126760","MH937508_0A_Rev_30477","28773"
"126761","MH375596_0A_Fwd_13809","28774"
"126762","MH375600_0A_Fwd_23136","28775"
"126763","MH375644_0A_Fwd_78063","28776"
"126764","MH375644_0A_Rev_63008","28777"
"126765","MH375644_0A_Rev_122751","28778"
"126766","MH375644_0A_Rev_68349","28779"
"126767","MH375644_0A_Fwd_47168","28780"
"126768","MH375644_0A_Fwd_147560","28781"
"126769","MH375644_0A_Rev_19904","28782"
"126770","MH375644_0A_Rev_90957","28783"
"126771","MH375644_0A_Rev_46437","28784"
"126772","MH375644_0A_Rev_11923","28785"
"126773","MH375644_0A_Fwd_34668","28786"
"126774","MH375644_0A_Fwd_39563","28787"
"126775","MH375644_0A_Fwd_45048","28788"
"126776","MH375644_0A_Fwd_134083","28789"
"126777","MH375644_0A_Rev_35949","28790"
"126778","MH375644_0A_Fwd_146542","28791"
"126779","MH375644_0A_Rev_100723","28792"
"126780","MT366762_0A_Rev_82794","28792"
"126781","MH382198_0A_Rev_7854","28793"
"126782","MH382198_0A_Fwd_8983","28794"
"126783","MH382198_0A_Fwd_36997","28795"
"126784","MK310182_0A_Fwd_32889","28795"
"126785","MH382198_0A_Rev_35364","28796"
"126786","MK310182_0A_Rev_30752","28796"
"126787","MH382198_0A_Rev_30496","28797"
"126788","MH382836_0A_Rev_35931","28798"
"126789","MH382836_0A_Rev_49844","28799"
"126790","MH382836_0A_Fwd_20581","28800"
"126791","MH382836_0A_Rev_51243","28801"
"126792","MH382836_0A_Fwd_13744","28802"
"126793","MH382836_0A_Fwd_31133","28803"
"126794","MH382836_0A_Rev_52963","28804"
"126795","MH382836_0A_Rev_39067","28805"
"126796","MH382836_0A_Rev_29003","28806"
"126797","MH382836_0A_Fwd_70440","28807"
"126798","MH382836_0A_Fwd_18986","28808"
"126799","MH382836_0A_Fwd_46353","28809"
"126800","MH382836_0A_Rev_10737","28810"
"126801","MH382836_0A_Fwd_19207","28811"
"126802","MH382836_0A_Rev_27668","28812"
"126803","MH382836_0A_Fwd_2482","28813"
"126804","MH382836_0A_Rev_22088","28814"
"126805","MH382836_0A_Fwd_16078","28815"
"126806","MH383160_0A_Rev_238535","28816"
"126807","MH383160_0A_Rev_42165","28817"
"126808","MH383160_0A_Fwd_273174","28818"
"126809","MK327931_0A_Fwd_79037","28818"
"126810","MK817115_0A_Fwd_54053","28818"
"126811","OR545507_0A_Fwd_94814","28818"
"126812","PQ390715_0A_Fwd_139810","28818"
"126813","MH383160_0A_Rev_218298","28819"
"126814","MK327931_0A_Rev_25342","28819"
"126815","OR545507_0A_Rev_41119","28819"
"126816","MH383160_0A_Rev_153656","28820"
"126817","MH384260_0A_Fwd_7937","28821"
"126818","MH401416_0A_Fwd_8049","28821"
"126819","MH389777_0A_Rev_102995","28822"
"126820","MH460460_0A_Rev_103189","28822"
"126821","MH460462_0A_Rev_102985","28822"
"126822","MH389777_0A_Fwd_35112","28823"
"126823","MH460460_0A_Fwd_34761","28823"
"126824","MH460462_0A_Fwd_35102","28823"
"126825","MH389777_0A_Rev_214121","28824"
"126826","MH460460_0A_Rev_212982","28824"
"126827","MH460461_0A_Rev_212376","28824"
"126828","MH460462_0A_Rev_214238","28824"
"126829","MH389777_0A_Rev_31753","28825"
"126830","MH460462_0A_Rev_31743","28825"
"126831","MH389777_0A_Rev_10536","28826"
"126832","MH460460_0A_Rev_10683","28826"
"126833","MH460461_0A_Rev_10568","28826"
"126834","MH460462_0A_Rev_10526","28826"
"126835","MH389777_0A_Fwd_151551","28827"
"126836","MH460460_0A_Fwd_150283","28827"
"126837","MH460461_0A_Fwd_150769","28827"
"126838","MH460462_0A_Fwd_151541","28827"
"126839","MH389777_0A_Fwd_237239","28828"
"126840","MH460460_0A_Fwd_236124","28828"
"126841","MH460462_0A_Fwd_237356","28828"
"126842","MH389777_0A_Rev_154266","28829"
"126843","MH460460_0A_Rev_152998","28829"
"126844","MH460462_0A_Rev_154256","28829"
"126845","MH389777_0A_Fwd_196667","28830"
"126846","MH460460_0A_Fwd_195523","28830"
"126847","MH460462_0A_Fwd_196784","28830"
"126848","MH389777_0A_Rev_114006","28831"
"126849","MH460460_0A_Rev_114233","28831"
"126850","MH460462_0A_Rev_113996","28831"
"126851","MH389777_0A_Fwd_241995","28832"
"126852","MH460462_0A_Fwd_242112","28832"
"126853","MH389777_0A_Rev_22255","28833"
"126854","MH460460_0A_Rev_22402","28833"
"126855","MH460462_0A_Rev_22245","28833"
"126856","MH389777_0A_Rev_57675","28834"
"126857","MH460460_0A_Rev_57870","28834"
