Accession	Description	Classification	Genome Length (bp)	Jumbophage	molGC (%)	Molecule	Modification Date	Number CDS	Positive Strand (%)	Negative Strand (%)	Coding Capacity (%)	Low Coding Capacity Warning	tRNAs	Host	Lowest Taxa	Genus	Sub-family	Family	Order	Class	Phylum	Kingdom	Realm	Baltimore Group	Genbank Division	Isolation Host (beware inconsistent and nonsense values)
OM416767	Prochlorococcus phage P-SCSP1f	Prochlorococcus phage P-SCSP1f Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	37858	FALSE	38.684	DNA	31-JUL-2022	39	87.1794871794872	12.8205128205128	96.653283321887	NA	0	Prochlorococcus	Autographiviridae	Unclassified	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OM416766	Prochlorococcus phage P-SCSP1d	Prochlorococcus phage P-SCSP1d Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	37752	FALSE	38.756	DNA	31-JUL-2022	36	86.1111111111111	13.8888888888889	95.3909726636999	NA	0	Prochlorococcus	Autographiviridae	Unclassified	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OM416765	Prochlorococcus phage P-SCSP1c	Prochlorococcus phage P-SCSP1c Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	37789	FALSE	38.773	DNA	31-JUL-2022	36	86.1111111111111	13.8888888888889	95.3928391860065	NA	0	Prochlorococcus	Autographiviridae	Unclassified	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OM416764	Prochlorococcus phage P-SCSP1b	Prochlorococcus phage P-SCSP1b Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	37821	FALSE	38.748	DNA	31-JUL-2022	40	87.5	12.5	96.8985484254779	NA	0	Prochlorococcus	Autographiviridae	Unclassified	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OM416763	Prochlorococcus phage P-SCSP1a	Prochlorococcus phage P-SCSP1a Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	37777	FALSE	38.648	DNA	31-JUL-2022	36	86.1111111111111	13.8888888888889	95.3913757047939	NA	0	Prochlorococcus	Autographiviridae	Unclassified	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
MW398869	Vibrio phage VPG01	Vibrio phage VPG01 Vipunavirus Ermolyevavirinae Demerecviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	120016	FALSE	39.928	DNA	30-JUL-2022	163	22.6993865030675	77.3006134969325	90.7503999466738	NA	22	Vibrio	Vipunavirus	Vipunavirus	Ermolyevavirinae	Demerecviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Vibrio parahaemolyticus FORC023
OM716002	Archaeal virus sp.	Archaeal virus sp. Viruses	6054	FALSE	35.993	DNA	27-JUL-2022	9	0	100	95.7879088206145	NA	0	Unspecified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Unspecified
OM716001	Huginn virus	Huginn virus Viruses	7373	FALSE	46.670	DNA	27-JUL-2022	14	64.2857142857143	35.7142857142857	82.5986708259867	NA	0	Unspecified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Candidatus Odinarchaeum yellowstonii
OM716000	Muninn virus	Muninn virus Viruses	12702	FALSE	35.427	DNA	27-JUL-2022	24	75	25	79.3339631554086	NA	0	Unspecified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Candidatus Odinarchaeum yellowstonii
ON754979	Salmonella phage vB_SalM_PC127	Salmonella phage vB_SalM_PC127 Berlinvirus Studiervirinae Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	39169	FALSE	48.281	DNA	27-JUL-2022	45	0	100	87.0229007633588	NA	0	Salmonella	Berlinvirus	Berlinvirus	Studiervirinae	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Salmonella sp.
ON287378	Dickeya phage DchS19	Dickeya phage DchS19 Ningirsuvirus Studiervirinae Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	39149	FALSE	51.340	DNA	26-JUL-2022	49	2.04081632653061	97.9591836734694	88.852844261667	NA	0	Dickeya	Ningirsuvirus	Ningirsuvirus	Studiervirinae	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Dickeya chrysanthemi
ON568341	Escherichia phage UE-S1	Escherichia phage UE-S1 Asteriusvirus Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	358076	TRUE	33.717	DNA	24-JUL-2022	577	93.5875216637782	6.41247833622184	92.0550385951586	NA	8	Escherichia	Asteriusvirus	Asteriusvirus	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Escherichia coli
ON615601	Synechococcus phage BUCT-ZZ01	Synechococcus phage BUCT-ZZ01 Kyanoviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	156057	FALSE	38.489	DNA	24-JUL-2022	227	29.9559471365639	70.0440528634361	92.9788474723979	NA	27	Synechococcus	Kyanoviridae	Unclassified	Unclassified	Kyanoviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Synechococcus elongatus PCC 7942 = FACHB-805
ON464764	Fusobacterium phage JD-Fnp4	Fusobacterium phage JD-Fnp4 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	180231	FALSE	31.107	DNA	24-JUL-2022	178	79.2134831460674	20.7865168539326	93.1887411155683	NA	0	Fusobacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Fusobacterium nucleatum
ON464762	Fusobacterium phage JD-Fnp5	Fusobacterium phage JD-Fnp5 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	41353	FALSE	30.073	DNA	24-JUL-2022	71	92.9577464788732	7.04225352112676	94.5155127802094	NA	1	Fusobacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Fusobacterium nucleatum
ON464761	Fusobacterium phage JD-Fnp3	Fusobacterium phage JD-Fnp3 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	38962	FALSE	30.265	DNA	24-JUL-2022	68	97.0588235294118	2.94117647058824	95.1106206046917	NA	1	Fusobacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Fusobacterium nucleatum
ON464760	Fusobacterium phage JD-Fnp2	Fusobacterium phage JD-Fnp2 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	41329	FALSE	30.068	DNA	24-JUL-2022	71	92.9577464788732	7.04225352112676	94.5123279053449	NA	1	Fusobacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Fusobacterium nucleatum
ON464759	Fusobacterium phage JD-Fnp1	Fusobacterium phage JD-Fnp1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	180066	FALSE	31.513	DNA	24-JUL-2022	178	20.7865168539326	79.2134831460674	93.652327479924	NA	0	Fusobacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Fusobacterium nucleatum
ON782582	Escherichia phage ECP52	Escherichia phage ECP52 Viruses	166195	FALSE	35.425	DNA	23-JUL-2022	263	84.4106463878327	15.5893536121673	94.9011703119829	NA	12	Escherichia	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Escherichia coli
ON699007	Bacillus phage BC-1	Bacillus phage BC-1 Viruses	39216	FALSE	38.602	DNA	23-JUL-2022	76	93.4210526315789	6.57894736842105	75.8261933904529	NA	0	Bacillus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Bacillus cereus
ON711490	Xanthomonas phage HXX_Dennis	Xanthomonas phage HXX_Dennis Viruses	44623	FALSE	67.418	DNA	23-JUL-2022	64	75	25	95.0025771463147	NA	0	Xanthomonas	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Xanthomonas campestris XC114
ON714422	Vibrio phage vB_VnaS-L3	Vibrio phage vB_VnaS-L3 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	39988	FALSE	43.743	DNA	23-JUL-2022	61	60.655737704918	39.344262295082	90.7922376713014	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Vibrio natriegens
ON677538	Plectonema phage JingP1	Plectonema phage JingP1 Morrisvirus JingP1 Morrisvirus Saffermanviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	40797	FALSE	52.254	DNA	23-JUL-2022	47	42.5531914893617	57.4468085106383	93.2127362306052	NA	0	Plectonema	Morrisvirus	Morrisvirus	Unclassified	Saffermanviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Plectonema sp.
ON645935	Salmonella phage NCTh5	Salmonella phage NCTh5 Jerseyvirus Guernseyvirinae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	42160	FALSE	49.926	DNA	23-JUL-2022	58	31.0344827586207	68.9655172413793	89.6015180265655	NA	0	Salmonella	Jerseyvirus	Jerseyvirus	Guernseyvirinae	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Salmonella sp.
ON645936	Escherichia phage N2	Escherichia phage N2 Tequatrovirus Tevenvirinae Straboviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	169736	FALSE	35.330	DNA	23-JUL-2022	266	17.2932330827068	82.7067669172932	94.6228260357261	NA	9	Escherichia	Tequatrovirus	Tequatrovirus	Tevenvirinae	Straboviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Escherichia coli 162
ON623732	Klebsiella phage S9a	Klebsiella phage S9a Yonseivirus Casjensviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	58440	FALSE	56.095	DNA	23-JUL-2022	80	46.25	53.75	92.1663244353183	NA	0	Klebsiella	Yonseivirus	Yonseivirus	Unclassified	Casjensviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Klebsiella pneumoniae CU616
ON623560	Salmonella phage PST-H4	Salmonella phage PST-H4 Chivirus Casjensviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	60128	FALSE	56.513	DNA	23-JUL-2022	72	65.2777777777778	34.7222222222222	92.8918307610431	NA	0	Salmonella	Chivirus	Chivirus	Unclassified	Casjensviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Salmonella sp.
ON604651	Aeromonas phage JELG-KS1	Aeromonas phage JELG-KS1 Studiervirinae Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	40505	FALSE	53.416	DNA	23-JUL-2022	50	100	0	91.4479693864955	NA	0	Aeromonas	Studiervirinae	Unclassified	Studiervirinae	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Aeromonas salmonicida
ON571554	Klebsiella phage JB48	Klebsiella phage JB48 Przondovirus Studiervirinae Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	41361	FALSE	52.479	DNA	23-JUL-2022	52	0	100	91.1800971930079	NA	0	Klebsiella	Przondovirus	Przondovirus	Studiervirinae	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Klebsiella pneumoniae
ON568193	Cedecea phage Yanou	Cedecea phage Yanou Teseptimavirus Studiervirinae Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	40865	FALSE	48.371	DNA	23-JUL-2022	53	100	0	92.1473143276643	NA	0	Cedecea	Teseptimavirus	Teseptimavirus	Studiervirinae	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Cedecea davisae
ON551388	Mycolicibacterium phage Kashi_SSH1	Mycolicibacterium phage Kashi_SSH1 Viruses	155659	FALSE	64.754	DNA	23-JUL-2022	233	98.2832618025751	1.71673819742489	91.9150193692623	NA	33	Mycolicibacterium	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Mycolicibacterium smegmatis MC2 155
ON556632	Escherichia phage hz69	Escherichia phage hz69 Viruses	42991	FALSE	50.864	DNA	23-JUL-2022	73	31.5068493150685	68.4931506849315	92.0774115512549	NA	0	Escherichia	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Escherichia coli
OK625546	Vibrio phage vB_VpS_CC6	Vibrio phage vB_VpS_CC6 Mardecavirus Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	76917	FALSE	48.911	DNA	23-JUL-2022	106	99.0566037735849	0.943396226415094	91.0214906977651	NA	0	Vibrio	Mardecavirus	Mardecavirus	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Vibrio parahaemolyticus
ON862890	Escherichia phage A221	Escherichia phage A221 Aglimvirinae Ackermannviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	153297	FALSE	49.026	DNA	23-JUL-2022	191	64.9214659685864	35.0785340314136	91.7323887616848	NA	2	Escherichia	Aglimvirinae	Unclassified	Aglimvirinae	Ackermannviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Escherichia coli
ON864052	Vibrio phage vB_VpP_AC2	Vibrio phage vB_VpP_AC2 Maculvirus Autographiviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	44270	FALSE	49.297	DNA	23-JUL-2022	53	100	0	90.2642873277615	NA	0	Vibrio	Maculvirus	Maculvirus	Unclassified	Autographiviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Vibrio parahaemolyticus
OX241591	Vibrio phage 217E38-1	Vibrio phage 217E38-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	49039	FALSE	42.599	DNA	21-JUL-2022	80	51.25	48.75	91.2865270498991	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241576	Vibrio phage 193E37-1	Vibrio phage 193E37-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	129116	FALSE	37.616	DNA	21-JUL-2022	244	43.8524590163934	56.1475409836066	90.4953685058397	NA	1	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241575	Vibrio phage 120E34-1	Vibrio phage 120E34-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	47556	FALSE	42.567	DNA	21-JUL-2022	81	51.8518518518518	48.1481481481481	90.7267221801665	NA	5	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241574	Vibrio phage 242E40-1	Vibrio phage 242E40-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	49787	FALSE	42.521	DNA	21-JUL-2022	85	77.6470588235294	22.3529411764706	90.5778616908028	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241573	Vibrio phage 381E49-1	Vibrio phage 381E49-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	46006	FALSE	42.140	DNA	21-JUL-2022	76	72.3684210526316	27.6315789473684	90.2817023866452	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241572	Vibrio phage 275E43-1	Vibrio phage 275E43-1 Zobellviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	48010	FALSE	44.668	DNA	21-JUL-2022	69	30.4347826086957	69.5652173913043	91.5184336596542	NA	1	Vibrio	Zobellviridae	Unclassified	Unclassified	Zobellviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241570	Vibrio phage 230E39-1	Vibrio phage 230E39-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	41783	FALSE	44.824	DNA	21-JUL-2022	62	91.9354838709677	8.06451612903226	90.7474331665989	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241569	Vibrio phage 393E50-1	Vibrio phage 393E50-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	47892	FALSE	44.886	DNA	21-JUL-2022	50	68	32	93.1032322726134	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241568	Vibrio phage 282E43-1	Vibrio phage 282E43-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	32425	FALSE	45.872	DNA	21-JUL-2022	40	100	0	94.4641480339244	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241567	Vibrio phage 237E40-1	Vibrio phage 237E40-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	31981	FALSE	45.515	DNA	21-JUL-2022	42	100	0	95.0626934742503	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241566	Vibrio phage 137E35-1	Vibrio phage 137E35-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	41784	FALSE	44.811	DNA	21-JUL-2022	63	92.0634920634921	7.93650793650794	90.8242389431361	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241563	Vibrio phage 382E49-1	Vibrio phage 382E49-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	58584	FALSE	48.865	DNA	21-JUL-2022	87	67.816091954023	32.183908045977	91.8544312440257	NA	1	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241562	Vibrio phage 150E35-1	Vibrio phage 150E35-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	161442	FALSE	42.441	DNA	21-JUL-2022	201	99.0049751243781	0.995024875621891	90.4838889508306	NA	2	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241561	Vibrio phage 489E54-1	Vibrio phage 489E54-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	47759	FALSE	44.990	DNA	21-JUL-2022	52	75	25	92.9981783538181	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241560	Vibrio phage 177E37-1	Vibrio phage 177E37-1 Zobellviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	48486	FALSE	43.307	DNA	21-JUL-2022	61	32.7868852459016	67.2131147540984	87.3963618364064	NA	0	Vibrio	Zobellviridae	Unclassified	Unclassified	Zobellviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241559	Vibrio phage 468E53-1	Vibrio phage 468E53-1 Zobellviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	48928	FALSE	43.121	DNA	21-JUL-2022	64	39.0625	60.9375	88.7528613472858	NA	0	Vibrio	Zobellviridae	Unclassified	Unclassified	Zobellviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241558	Vibrio phage 511E55-1	Vibrio phage 511E55-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	47022	FALSE	42.408	DNA	21-JUL-2022	80	52.5	47.5	89.8239122113053	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241557	Vibrio phage 466E53-1	Vibrio phage 466E53-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	46752	FALSE	42.561	DNA	21-JUL-2022	82	52.4390243902439	47.5609756097561	90.8110882956879	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241556	Vibrio phage 141E35-1	Vibrio phage 141E35-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	60137	FALSE	48.544	DNA	21-JUL-2022	85	70.5882352941177	29.4117647058824	92.5752864293197	NA	1	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241555	Vibrio phage 142E35-1	Vibrio phage 142E35-1 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	45759	FALSE	42.914	DNA	21-JUL-2022	64	62.5	37.5	92.5522847964335	NA	0	Vibrio	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
OX241504	Vibrio phage 413E50-1	Vibrio phage 413E50-1 Zobellviridae Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	46858	FALSE	43.132	DNA	21-JUL-2022	66	34.8484848484849	65.1515151515152	88.1919842929702	NA	0	Vibrio	Zobellviridae	Unclassified	Unclassified	Zobellviridae	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
